uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
1_37	狼与橡实面包	1	37	dialogue	anaphoric	赫萝	现在光是为了布置画图的场地，交易所里就架满了鹰架。许多从邻近地区召集来的石匠与木匠，在建筑公会的监督下辛勤挥汗。 ‖ 规模如此浩大，这间交易所肯定会在这幅画完工之后一夕成为远近驰名的热门景点。 ‖ 要一个温泉旅馆老板在如此下了重本的大事业中，插嘴说自己老婆不想被画得太可爱这种事，罗伦斯根本没法想像。 ‖ ►“为了赚大钱，黑的都要说成白不就是汝的信条吗！咱不是汝最重要的伴侣吗！还有什么比让咱高兴更赚的！” ‖ 赫萝指着鼻尖咄咄逼人的样子，只换来罗伦斯耸耸肩膀。 ‖ “因为有人动不动就训话，要我改掉爱赚大钱的坏习惯啊。”	为了赚大钱，黑的都要说成白不就是汝的信条吗！咱不是汝最重要的伴侣吗！还有什么比让咱高兴更赚的！	赫萝	0.55	赫萝			
2_24	狼与橡实面包	2	24	action	心理-推测	赫萝	“喔，你说买吃的啊。” ‖ “嗯。原本还在人墙外面不晓得怎么办，结果突然有个壮得像熊的大个子把咱扛到肩膀上，把客人都赶跑了。咱就直接坐在他肩上点菜，拿了菜再分他一串羊肉，他就乐得跟什么一样。” ‖ 赫萝眯起眼，说得更开心了。 ‖ ►当时她多半是装成一个出来跑腿却不知所措的小修女，对这种事她已经驾轻就熟了。要是罗伦斯露出半点作妻子的就该守身如玉，怎么能坐别的男人肩膀这种想法，赫萝摆明会一甩尾巴咬上来。 ‖ 于是罗伦斯若无其事地一一闪过藏在字里行间的陷阱，稍微尝试反击。 ‖ “嘴上抱怨自己画里太柔弱，实际上倒是利用得很开心嘛。”	当时她多半是装成一个出来跑腿却不知所措的小修女，对这种事她已经驾轻就熟了。要是罗伦斯露出半点作妻子的就该守身如玉，怎么能坐别的男人肩膀这种想法，赫萝摆明会一甩尾巴咬上来。	赫萝	0.40	赫萝	罗伦斯		
2_32	狼与橡实面包	2	32	action	心理-推测	赫萝	“……劳您费心了。” ‖ 罗伦斯叹着气拿酒桶，却先被赫萝抢去。 ‖ “嗯咕、嗯咕……噗哈！所以呐？汝这几天白天都把咱丢在房里，是干什么去啦？” ‖ ►也许是大海就在眼前，每样小吃都洒足了盐，很是下酒。罗伦斯还替赫萝弄点小麦面包，以免喝坏肚子，并说： ‖ “换零钱啊。” ‖ “喔？”	也许是大海就在眼前，每样小吃都洒足了盐，很是下酒。罗伦斯还替赫萝弄点小麦面包，以免喝坏肚子，并说：	赫萝	0.40	赫萝	罗伦斯		
1_6	狼与泉烟彼方	1	6	action	物理	赫萝	瑟莉姆从南方地区一路流浪过来，经过一段因缘际会，如今落脚在温泉乡纽希拉。能在纽希拉颇负盛名的温泉旅馆“狼与辛香料亭”工作已经更甚于幸运，近乎奇迹了。 ‖ 因此，刚开始工作那阵子她经常作恶梦。大多是在旅途中躲进某村落的仓库喘口气想睡一觉，结果遇上火灾的梦。 ‖ 应是不敢相信幸运真的降临，怕它迟早要结束吧。 ‖ ►结果这个问题，等到纽希拉这个北地极境也终于告别迟迟不结束的寒冬，步入新绿时节才开始好转。 ‖ 工作繁忙不是件快乐的事，但也没有糟到哪去。瑟莉姆曾在都市商行、乡下农村或贵族的庄园宅邸做过事，而温泉旅馆这种地方，就像那些全部加起来一样。 ‖ 有好多人、好多货物来来去去这点像商行；要自力购买肉、鱼、野菜并烹调加工，为下一个季节而储藏，房子基本上也要自立修缮这几点像农村；温泉旅馆为了让客人住得舒服，需要格调有一定水准的家具设备这方面，就很像贵族宅邸了。要做的事又多又杂，好比数沙漠有几颗沙般没完没了。	结果这个问题，等到纽希拉这个北地极境也终于告别迟迟不结束的寒冬，步入新绿时节才开始好转。	赫萝	0.30	赫萝			
2_12	狼与泉烟彼方	2	12	dialogue	unmarked	赫萝	“喔，辛苦啦。” ‖ 然后汉娜掀开盖住篮子的布巾，满意地点点头。这次面包似乎也烤得恰到好处，让瑟莉姆松了口气。她嗅觉优于常人，不用看也能知道窑里的状况。如果焦了，只会是取出面包的动作不够俐落，拖了时间的缘故。 ‖ “狼就是厉害。不会烤过头，色又上得刚好。可以直接到面包店工作了呢。” ‖ ►“那也要面包店有专门顾窑的工作啊。即使闻得出烤得正好的味道，我也没有揉那么多面团的力气。” ‖ 瑟莉姆尴尬地笑着这么说，汉娜也笑了。 ‖ 她有少女的外观，但不是人类。	那也要面包店有专门顾窑的工作啊。即使闻得出烤得正好的味道，我也没有揉那么多面团的力气。	赫萝	0.40	赫萝			
2_40	狼与泉烟彼方	2	40	dialogue	unmarked	赫萝	瑟莉姆缩了缩身子，将羊奶碗摆到厨房角落。 ‖ “哎呀，面包真香啊。” ‖ 矮个子傻里傻气地这么说，高个子俐落收好藤篓和篮子。 ‖ ►“汉娜姊，再来要做什么？乳酪之前翻过面，表面也用盐水磨过了。水果酒冷了一夜，放在壁炉边可能比较好。” ‖ “辛苦啦。那就替先生他们弄一点干肉起来吧。” ‖ 汉娜爽快回答，从柜里取出一把大剁刀。	汉娜姊，再来要做什么？乳酪之前翻过面，表面也用盐水磨过了。水果酒冷了一夜，放在壁炉边可能比较好。	赫萝	0.40	赫萝			
2_81	狼与泉烟彼方	2	81	dialogue	unmarked	赫萝	无论是怎样的请托，都没有拒绝的道理。 ‖ “是啦，这么突然接下这个重责大任，任谁都会慌吧。毕竟他们两个就是活在他们的故事里呢。” ‖ 汉娜所表示的同情，可说是仅有的安慰。 ‖ ►“不过他们也是认为你没问题才交给你的吧。罗伦斯先生是通晓人类社会的大商人，赫萝小姐又是不必多提的贤狼大人。虽然她在罗伦斯先生面前总是那么可爱的样子……但她可不糊涂。他们不会强人所难的啦。” ‖ 汉娜的话，瑟莉姆都听得懂。 ‖ 知道论道理应该是这么回事没错。	不过他们也是认为你没问题才交给你的吧。罗伦斯先生是通晓人类社会的大商人，赫萝小姐又是不必多提的贤狼大人。虽然她在罗伦斯先生面前总是那么可爱的样子……但她可不糊涂。他们不会强人所难的啦。	罗伦斯	0.40	罗伦斯			
6_11	狼与泉烟彼方	6	11	action	心理-推测	赫萝	“汝啊，这货台就不能弄大一点吗？” ‖ “再大下去要干么？又不是要去作生意。再说你只是想在宽敞的货台上睡午觉吧？” ‖ “大笨驴！汝忘了谁睡相比较差吗！” ‖ ►拌嘴的两人面前，是忙着改造马车的工匠。马车似乎是罗伦斯行商时用的东西，现在都用来堆放货物而已。 ‖ 今年春天去斯威奈尔时，是租别人的马车来用。若旅程长到一定程度，他们认为还是用这辆比较好。 ‖ 若问为什么，多半只是因为东西还是用惯的好。可是听在瑟莉姆耳里，会变成因为他们这趟旅行会很久很久，恢复过去那样的生活，所以用这辆马车。	拌嘴的两人面前，是忙着改造马车的工匠。马车似乎是罗伦斯行商时用的东西，现在都用来堆放货物而已。	赫萝	0.40	赫萝	罗伦斯		
6_60	狼与泉烟彼方	6	60	action	心理-推测	赫萝	“旅馆交给你，我们也安心。报酬的部分，我当然会多拨一点给你。” ‖ 罗伦斯的语气仿佛瑟莉姆接管旅馆的事已经说定，而他也的确介绍她给其他老板认识了。现在已经没有求他们放弃旅行，或带她一起走之类的选择。 ‖ 那至少……瑟莉姆心想。 ‖ ►罗伦斯啃著面包，表情愉快地看着改造中的货马车，似乎在想像旅行的情境。瑟莉姆注视那张侧脸，紧握着手咽下要把心脏挤出咽喉的紧张，开口说： ‖ “那、那个……” ‖ “嗯？”	罗伦斯啃著面包，表情愉快地看着改造中的货马车，似乎在想像旅行的情境。瑟莉姆注视那张侧脸，紧握着手咽下要把心脏挤出咽喉的紧张，开口说：	赫萝	0.40	赫萝	罗伦斯		
1_3	狼与灰色的笑颜	1	3	action	物理	柯尔	罗伦斯先生与赫萝小姐又在吵架了。 ‖ 吵架原因是，吃晚饭时分给赫萝小姐的炖肉太少了。 ‖ 罗伦斯先生的主张是“赫萝小姐白天偷吃了肉干，所以扣掉了那些分量的肉”；而赫萝小姐的主张是“胆子不小啊，先拿出证据再说”。 ‖ ►事实上，赫萝小姐真的偷吃了肉干。我亲眼目击到赫萝小姐趁着罗伦斯先生到镇上观察城镇状况，或和旅馆的人在交谈时，悠哉地在床上一边叼着肉干，一边梳理尾巴的毛发。 ‖ 尽管如此，罗伦斯先生也不可能知道真相，所以当赫萝小姐逼问他有没有证据时，不禁说不出话来。我心想如果说出目击到偷吃画面的事实，想必局势就会大逆转。 ‖ 但我没有说出来，因为我觉得赫萝小姐一定想好了反击的方法。	事实上，赫萝小姐真的偷吃了肉干。我亲眼目击到赫萝小姐趁着罗伦斯先生到镇上观察城镇状况，或和旅馆的人在交谈时，悠哉地在床上一边叼着肉干，一边梳理尾巴的毛发。	赫萝	0.55	赫萝			
1_4	狼与灰色的笑颜	1	4	action	心理-推测	柯尔	吵架原因是，吃晚饭时分给赫萝小姐的炖肉太少了。 ‖ 罗伦斯先生的主张是“赫萝小姐白天偷吃了肉干，所以扣掉了那些分量的肉”；而赫萝小姐的主张是“胆子不小啊，先拿出证据再说”。 ‖ 事实上，赫萝小姐真的偷吃了肉干。我亲眼目击到赫萝小姐趁着罗伦斯先生到镇上观察城镇状况，或和旅馆的人在交谈时，悠哉地在床上一边叼着肉干，一边梳理尾巴的毛发。 ‖ ►尽管如此，罗伦斯先生也不可能知道真相，所以当赫萝小姐逼问他有没有证据时，不禁说不出话来。我心想如果说出目击到偷吃画面的事实，想必局势就会大逆转。 ‖ 但我没有说出来，因为我觉得赫萝小姐一定想好了反击的方法。 ‖ 毕竟赫萝小姐是活了好几百年，而且被称呼为贤狼的狼神。	尽管如此，罗伦斯先生也不可能知道真相，所以当赫萝小姐逼问他有没有证据时，不禁说不出话来。我心想如果说出目击到偷吃画面的事实，想必局势就会大逆转。	柯尔	0.28	柯尔	罗伦斯		非主角视角心理:存疑
1_11	狼与灰色的笑颜	1	11	action	心理-自指	柯尔	赫萝小姐继续逼问。 ‖ 罗伦斯先生露出苦涩表情压低下巴说：“没有。”赫萝小姐沉默地瞪着罗伦斯先生好一会儿后，用鼻子发出“哼”的一声，并别过脸去。接着，赫萝小姐一副仿佛在说“这是咱应有的权利”似的模样，从袋子里抓出肉干。 ‖ 我开始与他们两位一起旅行后，经常有机会目击到这般互动。 ‖ ►两人多是因为一些别有含意的措词，或微不足道的误会开始起争执；而像这次一样，起因明显在于赫萝小姐的状况居多。一开始时，我都会在旁边看得心惊胆跳，但最近已经习惯了，所以不会太过在意，只会稍微转过身去。 ‖ 这次也是一样的场面。先听到罗伦斯先生的叹息声，跟着看见赫萝小姐板着脸别过脸去。在赫萝小姐的认知里，或许偷吃的行为根本不算是在做坏事吧。虽然我觉得既然彼此的想法不一样，只要好好沟通一下就好，但不知道为什么，他们两位就是不这么做。 ‖ 不过，不知道是不是因为稍微顶起肩膀的缘故，两人明明都别开脸不愿意看向对方，感觉上距离却比吵架前拉近了一些。	两人多是因为一些别有含意的措词，或微不足道的误会开始起争执；而像这次一样，起因明显在于赫萝小姐的状况居多。一开始时，我都会在旁边看得心惊胆跳，但最近已经习惯了，所以不会太过在意，只会稍微转过身去。	赫萝	0.39	赫萝			非主角视角心理:存疑
2_1b	狼与灰色的笑颜	2	1	dialogue	anaphoric	柯尔	在城镇停留时，有很多晚餐地点可选，像是去旅馆附设的餐厅或去酒吧都可以。不过，罗伦斯先生总是希望尽可能地在旅馆房间里吃晚餐。 ‖ ►选择在旅馆房间里吃晚餐时，罗伦斯大多会自己去采买便宜的食材，然后带进旅馆附设的餐厅请人帮忙料理。我问过罗伦斯先生原因，结果得到“这么做比较便宜”的答案。罗伦斯先生还说：“在房间吃饭就算料理不够吃了，也会因为要加点料理很麻烦而死心，所以也能够避免浪费。尤其是我们家有一个不管送来多少食物都会吃下肚的家伙。”说到最后这句话时，罗伦斯先生还露出了苦笑。 ‖ 赫萝小姐似乎也知道罗伦斯先生不去酒吧或餐厅吃饭的原因，所以会很珍惜地喝着酒。在房间里吃饭时，当赫萝小姐喝完分配到的酒后，无论再怎么任性撒娇，也讨不到额外的酒。罗伦斯先生只会面无表情地递出水壶。 ‖ 虽然罗伦斯先生和赫萝小姐吵架时，不会像在我们村落里经常看见的吵架场面那样互丢东西，但两人会立刻停止交谈，也不会看彼此一眼，就仿佛身旁没有任何人一样。在我们村落，只要有人吵架，双方当事人都会变得像怒火焚身一样，周遭的人都会等到怒火熄灭后，才敢靠近当事人，也总习惯把容易摔坏的东西藏起来。	在房间吃饭就算料理不够吃了，也会因为要加点料理很麻烦而死心，所以也能够避免浪费。尤其是我们家有一个不管送来多少食物都会吃下肚的家伙。	罗伦斯	0.70	罗伦斯			
2_15	狼与灰色的笑颜	2	15	dialogue	unmarked	柯尔	“是的……我想不应该瞒着您不说……” ‖ 教会在教诲里告诉我们，神明会看见我们的一切所为，所以就是刻意隐瞒也没有用。可是，大家并非拥有像神明一样的眼睛，所以对多数人来说，很多事实永远都是看不见的。 ‖ 在我们村落如果有人说谎或有所隐瞒，就会被人用弯曲的弓打屁股。 ‖ ►在村落时，我们一直被灌输一个观念，那就是“在冬季期间完全被雪封闭，还会有熊或狼出没的山中，一些微不足道的谎言或隐瞒事实，有可能导致令人无法想象的大灾难”。 ‖ 虽然下了山后，我遭遇过无数谎言，也被隐瞒很多事实，但心中依旧认为必须纠正这些错误。 ‖ 毕竟，当时赫萝小姐硬塞给我一片肉干，而我终究把肉干吃了下去。	在冬季期间完全被雪封闭，还会有熊或狼出没的山中，一些微不足道的谎言或隐瞒事实，有可能导致令人无法想象的大灾难	罗伦斯	0.40	罗伦斯			
2_21	狼与灰色的笑颜	2	21	dialogue	anaphoric	柯尔	“喔，我早就知道了啊。” ‖ 罗伦斯先生虽然这么说，脸上却挂着看似愉快的表情。 ‖ “咦？可是，您不是……” ‖ ►“如果要我拿出证据，我确实拿不出来，但我发现肉干少了四片。我猜应该是赫萝吃了三片，你吃了一片吧？” ‖ 听到罗伦斯先生这么说，我不禁觉得从头顶到指尖一阵麻。 ‖ 罗伦斯先生不仅拥有比写得密密麻麻的圣经还要多的知识，就连持有物的数量都掌握得一清二楚。	如果要我拿出证据，我确实拿不出来，但我发现肉干少了四片。我猜应该是赫萝吃了三片，你吃了一片吧？	罗伦斯	0.55	罗伦斯			
1_1	狼与琥珀色的忧郁	1	1	action	物理	赫萝	真是好酒啊。 ‖ ►自称连湖水都可以饮干的贤狼，不过是喝下了第一杯这带着小麦香气与颜色的液体就到了如此地步，实在是让人惊讶。而第二杯刚喝到一半，脸就已经红得像是火烧一般。 ‖ 可是，明明酒是如此美味，心情却不如以往那样好。抽动了一下鼻子，想闻闻是否是酒的问题，却闻不出什么。 ‖ 终于，视界开始摇晃，眼皮也变得越来越重，连桌子上的菜都开始模糊起来。明明眼前是撒上了盐末、肥得流油的牛肩肉，却再也没有丝毫的食欲。	自称连湖水都可以饮干的贤狼，不过是喝下了第一杯这带着小麦香气与颜色的液体就到了如此地步，实在是让人惊讶。而第二杯刚喝到一半，脸就已经红得像是火烧一般。	赫萝	0.55	赫萝			
1_2	狼与琥珀色的忧郁	1	2	action	心理-自指	赫萝	真是好酒啊。 ‖ 自称连湖水都可以饮干的贤狼，不过是喝下了第一杯这带着小麦香气与颜色的液体就到了如此地步，实在是让人惊讶。而第二杯刚喝到一半，脸就已经红得像是火烧一般。 ‖ ►可是，明明酒是如此美味，心情却不如以往那样好。抽动了一下鼻子，想闻闻是否是酒的问题，却闻不出什么。 ‖ 终于，视界开始摇晃，眼皮也变得越来越重，连桌子上的菜都开始模糊起来。明明眼前是撒上了盐末、肥得流油的牛肩肉，却再也没有丝毫的食欲。 ‖ 不对，好像自己刚才也没有吃多少东西。也许是身体出了什么问题吧，终于自觉到这一事实，发现这样下去很不妙。	可是，明明酒是如此美味，心情却不如以往那样好。抽动了一下鼻子，想闻闻是否是酒的问题，却闻不出什么。	赫萝	0.35	赫萝			
1_14	狼与琥珀色的忧郁	1	14	action	心理-自指	赫萝	这个有着柔顺金发穿着贫寒的牧羊女。在她眼前绝不能露出自己柔弱的一面。 ‖ “话说回来，我还不知道羊会寻找岩盐呢。” ‖ 继续着刚才羊的话题，这回轮到自己的旅伴很感叹的样子。 ‖ ►相对于年纪只有十五岁上下的牧羊女，充当她谈话对象的旅伴则已有二十多岁。虽然贤狼对人类世界不是完全了解，但是看到他们在这张小桌子旁如此亲密地谈话，总觉得有点不是滋味。 ‖ “因为这些孩子们很喜欢盐味……比如说，将盐涂在岩石上的话，它们就会一直舔呢。” ‖ “咦，这是真的吗？我以前听说过一个秘密的传闻，说在某个遥远的城市用羊来进行一种奇怪的拷问。难道就是因为这个原因吗？”	相对于年纪只有十五岁上下的牧羊女，充当她谈话对象的旅伴则已有二十多岁。虽然贤狼对人类世界不是完全了解，但是看到他们在这张小桌子旁如此亲密地谈话，总觉得有点不是滋味。	赫萝	0.55	赫萝			
1_16	狼与琥珀色的忧郁	1	16	dialogue	unmarked	赫萝	继续着刚才羊的话题，这回轮到自己的旅伴很感叹的样子。 ‖ 相对于年纪只有十五岁上下的牧羊女，充当她谈话对象的旅伴则已有二十多岁。虽然贤狼对人类世界不是完全了解，但是看到他们在这张小桌子旁如此亲密地谈话，总觉得有点不是滋味。 ‖ “因为这些孩子们很喜欢盐味……比如说，将盐涂在岩石上的话，它们就会一直舔呢。” ‖ ►“咦，这是真的吗？我以前听说过一个秘密的传闻，说在某个遥远的城市用羊来进行一种奇怪的拷问。难道就是因为这个原因吗？” ‖ “用羊？” ‖ 这个名为诺儿菈的牧羊女眼中满是好奇，她的瞳孔就如同老实听话到让人想一口吞下的羊羔。	咦，这是真的吗？我以前听说过一个秘密的传闻，说在某个遥远的城市用羊来进行一种奇怪的拷问。难道就是因为这个原因吗？	赫萝	0.40	赫萝			
1_36	狼与琥珀色的忧郁	1	36	dialogue	unmarked	赫萝	但是嘴巴太小，这么一大口咬上去却基本咬不下来，显得有点困惑。 ‖ 嘴巴再张大一点，咬小口一点不就完了吗？但是却不想说，只因为看着自己旅伴的脸依然那么和缓。伴随着怒火，将这件事记在脑海中。 ‖ 人的形态的话，这样还比较好吧。 ‖ ►“是啊，是在人的脚底板上涂上盐，然后让羊去舔。在一开始只是痒，让罪人们因为狂笑而痛苦，但是在经过一段时间不停地舔之后，却变成了剧痛……” ‖ 不知道喝了多少酒，对于这样夸张的叙述，依然感到很享受。 ‖ 本来在不断的旅程中，像这样的事情已经都习惯了吧。	是啊，是在人的脚底板上涂上盐，然后让羊去舔。在一开始只是痒，让罪人们因为狂笑而痛苦，但是在经过一段时间不停地舔之后，却变成了剧痛……	赫萝	0.40	赫萝			
1_41	狼与琥珀色的忧郁	1	41	dialogue	unmarked	赫萝	本来在不断的旅程中，像这样的事情已经都习惯了吧。 ‖ 但是他却从来没有对自己这么说过。 ‖ 头痛显得越发厉害。 ‖ ►“的确，我在吃过干肉之后，羊们都跑来一直舔我的手，让我很不方便。虽然它们都是些好孩子，但是却不知道适可而止，这点有点可怕。” ‖ “这点让你的那位骑士去解决不就好了。” ‖ 狼耳抽动了一下，不过自己的这位同伴肯定没有注意到。	的确，我在吃过干肉之后，羊们都跑来一直舔我的手，让我很不方便。虽然它们都是些好孩子，但是却不知道适可而止，这点有点可怕。	赫萝	0.40	赫萝			
1_0	狼与白色的猎犬	1	0	action	物理	异端审问官	►大概在伙伴从山路上滑落时，神的试炼就已经开始了。所幸当时情况并不严重。但那时正逢连绵阴雨，道路各处都有塌陷，让人在深山里几乎寸步难行。 ‖ 从邻村雇来的马夫起初还是一副威风模样，结果从听到月夜里的狼嚎声开始，神情便有些不对劲了。终于有一天中午，他去采摘蘑菇作为午饭的加餐，就此一去不返。 ‖ 我们被丢弃在了这不时能听到狼嚎声的深山里。	大概在伙伴从山路上滑落时，神的试炼就已经开始了。所幸当时情况并不严重。但那时正逢连绵阴雨，道路各处都有塌陷，让人在深山里几乎寸步难行。	异端审问官	0.30	异端审问官			
1_11	狼与白色的猎犬	1	11	action	心理-自指	异端审问官	何况最后的调查地是那个有名的温泉乡纽希拉，这也不错。 ‖ 在曾经战火席卷四方的时代这里也未曾受动荡波及，洋溢着不绝于耳的笑声与乐曲，以及更甚于前者的热闹喧嚣。那样的氛围若是再配上美酒，恐怕在温泉水雾笼罩之下，就算仇敌近在眼前，人们也不会发觉吧。 ‖ 但，正因如此，纽希拉也是为非作歹之辈潜藏的绝佳去处。 ‖ ►而且每年都会有身居高位的圣职者从南方来到这里。心怀不轨的邪恶之人，难免会以这些伟大的神之仆从为目标，将异端的思想溶进温泉池里。 ‖ 我们受教廷的命令，每隔十多年便来此查访。 ‖ 这里歌舞升平依旧，仍是一片放荡的乐园。	而且每年都会有身居高位的圣职者从南方来到这里。心怀不轨的邪恶之人，难免会以这些伟大的神之仆从为目标，将异端的思想溶进温泉池里。	异端审问官	0.24	异端审问官			非主角视角心理:存疑
2_19	狼与白色的猎犬	2	19	action	心理-自指	异端审问官	虽然听不清究竟是发生了什么，但这与我的工作似乎没有关系，因此我没有继续深究。 ‖ 离开广场，嘈杂声依旧没有减弱几分。 ‖ 各处都是食堂或小旅舍，日头还高挂的时候，就有不少人聚集在店里饮酒或进食。 ‖ ►倘若是在围墙环绕的城市里，这幅场面大概会让人想到贫民窟或是其他法外之地，但在纽希拉却不同。他们大概都是来泡汤的客人带来的随扈。这些人不会住在高价的温泉旅店里，而是白天出入谁都能付得起的村中浴池，晚上睡在小旅舍的大通铺中。 ‖ 由于他们人数实在太多，食堂已经把桌子支到了路上。在围墙都没有的廉价浴池中泡热了的人们，也会半裸着直接走来买酒喝。 ‖ 呆站在道路一旁的，大约是跟着哪里的大主教或修道院长初次来到纽希拉的新人僧侣们。	倘若是在围墙环绕的城市里，这幅场面大概会让人想到贫民窟或是其他法外之地，但在纽希拉却不同。他们大概都是来泡汤的客人带来的随扈。这些人不会住在高价的温泉旅店里，而是白天出入谁都能付得起的村中浴池，晚上睡在小旅舍的大通铺中。	异端审问官	0.21	异端审问官			非主角视角心理:存疑
2_41	狼与白色的猎犬	2	41	dialogue	unmarked	异端审问官	是个小孩子，头发是灰中掺杂着银粉般，不可思议的颜色。 ‖ “呐，哥哥！ 这个绝对不对劲！” ‖ 从长长的头发来看，大概是个女孩子。应该不是杂役，而是店主人的女儿吧。此时她正挥着手里的石板，站在旅馆门口朝屋内大声叫喊着。年轻的少女如此吵闹是非常失礼的，正当我为此皱眉时，又看到她从手边的麻袋里拿出了什么叼在嘴里。看来是个个性调皮的孩子。 ‖ ►“不管数了多少遍，小麦粉就是不够！ 这是什么嘛，我觉得里面肯定混了燕麦粉！ 所以就说根本不能相信那个人的！” ‖ 小小年纪，眼光倒相当犀利，让人佩服。 ‖ 磨成面粉后，想要判断麦子的种类就会变得相当困难，几种混合起来则更甚。	不管数了多少遍，小麦粉就是不够！ 这是什么嘛，我觉得里面肯定混了燕麦粉！ 所以就说根本不能相信那个人的！	赫萝	0.40	赫萝			
2_76	狼与白色的猎犬	2	76	dialogue	unmarked	异端审问官	“那，汝究竟是啥人。要化缘现在正好。温泉池子里有不少和尚呢。” ‖ 她说出化缘这个词时似乎咬了一下舌头，让人觉得莫名的可爱。真是位不可思议的少女。 ‖ 我挺直身体，对她答道。 ‖ ►“我名叫格兰·萨尔加多。受逗留于此的包豪修道院长阁下邀请而来。这个冬天要承蒙您关照了，院长阁下是否已经对您说过此事？” ‖ 虽然将理由说了出来，但对方的反应却并不理想，丝毫不掩饰怀疑的目光。 ‖ 大概，是因为这副模样的缘故吧。我身穿着好几重已经磨破了的长衣，脖子上挂着兼具干粮与露宿时除虫之用，如铃铛般串在一起的大蒜。身边比自己还高的木棍是在路上捡来的，无论是驱赶野狗，探查泥沼的深度，或是晾干衣服时都派上了很大用处。胡子也为了防寒而很久没有剃过。	我名叫格兰·萨尔加多。受逗留于此的包豪修道院长阁下邀请而来。这个冬天要承蒙您关照了，院长阁下是否已经对您说过此事？	赫萝	0.40	赫萝			
2_91	狼与白色的猎犬	2	91	dialogue	unmarked	异端审问官	这里是家境殷实之人聚集的温泉旅店，并不是沿路的旅舍。 ‖ “这也是一个原因，不过呐。” ‖ 亚麻色头发的少女哼了哼鼻子，接着笑了起来。 ‖ ►“看来汝真是个和尚，这种人可不多见呐。衣服破成这样，看起来倒又不是乞丐。汝就是那种面前摆着酒和肉，却还要去找豆子和水的人呗？ 不过这里可不是荒野里的小庙。” ‖ “啊，原来如此。” ‖ 我露出了久违数月的笑容。	看来汝真是个和尚，这种人可不多见呐。衣服破成这样，看起来倒又不是乞丐。汝就是那种面前摆着酒和肉，却还要去找豆子和水的人呗？ 不过这里可不是荒野里的小庙。	赫萝	0.40	赫萝			
1_3	狼与白色的道路	1	3	action	物理	赫萝	差不多在十二、十三岁时离开贫穷偏僻的故乡后，就以徒弟身份跟着师父行动。 ‖ 在那之后，就一直以商人身份持续过着旅行生活。 ‖ 虽然和师父两人之旅的时间比较长，但偶尔也会遇到一起旅行的人们。 ‖ ►有时会一起旅行两、三天后暂时别离，等到过了一星期后又忽然会合，有时会一起旅行一、两个月，等到开始熟知对方的惊涛骇浪旅行生活时，却在没能尽兴的状况下别离。 ‖ 这般经历在旅行生活中很平常，而在城镇生活时绝对无法体验到的稀奇事情，也当然可能发生。就连在城镇里必须向对方行跪拜礼的高贵人士，在旅途上相遇时，地位也会变得平等，并成为一起取暖共度一晚的同伴。 ‖ 因为这样，所以一辈子在同一座城镇生活的人，总会以异样眼光看待过着旅行生活的人，而他们会有这般心情，也不是难以理解的事情。尤其是在所有居民都是从出生时就彼此认识的偏僻村落，村民们对于旅人的反应特别强烈。	有时会一起旅行两、三天后暂时别离，等到过了一星期后又忽然会合，有时会一起旅行一、两个月，等到开始熟知对方的惊涛骇浪旅行生活时，却在没能尽兴的状况下别离。	赫萝	0.30	赫萝			
1_56	狼与白色的道路	1	56	dialogue	anaphoric	赫萝	村长并非对着罗伦斯，而是以仿佛就快跪拜下来似的态度对着赫萝做说明。 ‖ “我们是在这种乡下村落生活的小村民，所以很希望能够和两位说说话。” ‖ “唔？说说话？” ‖ ►“是的！敝人虽不才，但是这座村落的村长，也负责帮助村民们增广见闻。所以，很希望能够听听旅人朋友们跟我们分享在外地见闻到的事情。” ‖ 如果说赫萝是个说谎脸不红心不惊的人，眼前这位村长就是看见有旅人经过村落旁，就会把对方带进家里，然后满足自己好奇心的人。 ‖ 罗伦斯没见过态度如此谦卑，却又如此厚脸皮的村长。	是的！敝人虽不才，但是这座村落的村长，也负责帮助村民们增广见闻。所以，很希望能够听听旅人朋友们跟我们分享在外地见闻到的事情。	赫萝	0.55	赫萝			
1_62	狼与白色的道路	1	62	dialogue	anaphoric	赫萝	罗伦斯不用猜也知道村长平常都和哪些人说话。 ‖ 无庸置疑地，应该都是一些像罗伦斯一样想要抄近路的蛮横商人们。 ‖ 从对方的说话方式和用字遣词，很容易就能够知道对方受到哪种人的影响。 ‖ ►“嗯……咱们俩确实是旅人。咱们的旅途可远了。咱们从南方来到这里，并准备前往一切彷佛结冻了似的北方。当然了，旅途上咱们身陷生命烛光就快被吹熄的暴风雨之中时，因伟大光芒而获救的经验，已不是一、两次的事情。” ‖ 赫萝动作夸张地说道，还不忘比手画脚地加上动作。 ‖ 赫萝肯定是把专门在城镇聚集小孩子或好奇心旺盛的悠哉大人们，然后做表演的吟游诗人那一招拿来现学现卖。赫萝除了拥有足以被称为贤狼的聪明头脑之外，还拥有天不怕地不怕的胆量，所以做出这般举动显得出奇地合适，而这也是她最令人害怕的地方。	嗯……咱们俩确实是旅人。咱们的旅途可远了。咱们从南方来到这里，并准备前往一切彷佛结冻了似的北方。当然了，旅途上咱们身陷生命烛光就快被吹熄的暴风雨之中时，因伟大光芒而获救的经验，已不是一、两次的事情。	赫萝	0.55	赫萝			
