uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
1_4	狼与旅行之卵	1	4	action	物理	赫萝	离开温泉乡纽希拉已经约有两周时间。这趟睽违十年的长旅经过有些颠簸的开头后，前旅行商人罗伦斯终于找回旅行的感觉。 ‖ 走完长长的山路，两人在一望无际的平原路上享受旅行中闲得发慌的时刻。 ‖ “呼啊～～～啊呼。” ‖ ►这么大的呵欠不是罗伦斯打的，是来自一早就优雅地猛晒太阳，大剌剌趴在马车货台毛毯堆上的妻子赫萝。 ‖ “汝啊，城镇还有……呼啊……多远……？” ‖ 冷风提醒现在是秋天，但平原这一块的日照仍有夏季的余韵。	这么大的呵欠不是罗伦斯打的，是来自一早就优雅地猛晒太阳，大剌剌趴在马车货台毛毯堆上的妻子赫萝。	罗伦斯	0.55	罗伦斯			
2_10	狼与旅行之卵	2	10	dialogue	anaphoric	赫萝	“说，这里的名产是什么？” ‖ “真是的……” ‖ 罗伦斯搓着脚丫回答： ‖ ►“那当然是鱼啦，新鲜的生鱼堆得跟山一样。尤其在这个天气开始变冷的季节，每种鱼都很肥美。不管是盐烤、油炸还是炖煮都很好吃。” ‖ “鱼啊？” ‖ 或许是认为狼不适合吃鱼，赫萝显得很不满。	那当然是鱼啦，新鲜的生鱼堆得跟山一样。尤其在这个天气开始变冷的季节，每种鱼都很肥美。不管是盐烤、油炸还是炖煮都很好吃。	罗伦斯	0.55	罗伦斯			
2_29	狼与旅行之卵	2	29	dialogue	anaphoric	赫萝	罗伦斯无视赫萝“扯什么东西啊？”的眼神继续说： ‖ “等快熟以后就多添点柴，烧热的油就会炸出哗啦哗啦很热闹的声音。” ‖ 赫萝完全沉浸在罗伦斯口中的情境里，猛吞口水。 ‖ ►“鲱鱼会就这么炸到又酥又脆，连骨头都能吃。然后捞出来，趁它还在劈哩啪啦爆的时候抓一大把岩盐洒上去……” ‖ 再加上洒盐的动作，赫萝就像看见食物的猫一样眼睛跟着跑。 ‖ “最后从头大口咬下去。”	鲱鱼会就这么炸到又酥又脆，连骨头都能吃。然后捞出来，趁它还在劈哩啪啦爆的时候抓一大把岩盐洒上去……	赫萝	0.55	赫萝			
2_37	狼与旅行之卵	2	37	dialogue	anaphoric	赫萝	“汝啊，那咱们就走呗！鲱鱼是呗？现在正是肥美的时节呗？” ‖ 罗伦斯被赫萝隔着衣服用力地捏，好不容易才扯掉。 ‖ 用便宜鲱鱼塞肚子的计划看来会很成功，而且是成功过头。 ‖ ►“我们先去德堡商行问问看路上状况怎么样，然后订船票。现在是换季的时候，船舱挤满了商人和物资，动作不快一点就要等到冬天了。” ‖ 现在罗伦斯和赫萝跟以前不同，有地方要回去。纽希拉的温泉旅馆是托别人代管，不能拖沓。 ‖ 因此，罗伦斯那么说并不是故意逗赫萝，但嘴还是中途闭上了。	我们先去德堡商行问问看路上状况怎么样，然后订船票。现在是换季的时候，船舱挤满了商人和物资，动作不快一点就要等到冬天了。	罗伦斯	0.55	罗伦斯			
3_20	狼与旅行之卵	3	20	action	心理-推测	赫萝	“那位缪里女士做了什么吗？” ‖ 罗伦斯和赫萝下山旅行，就是为了见他们的独生女缪里一面。 ‖ 长期在旅馆工作的青年寇尔为守护信仰而启程旅行，缪里也硬是跟了过去。 ‖ ►两人似乎引起了很大的社会动荡，而最近音信全无。赫萝口口声声说不必担心，可是罗伦斯就是在意得不得了，便决定亲眼看看他们是否安好。 ‖ “您说缪里女士吗？呃……抱歉，两位是最近才到这里来的吗？” ‖ “对啊。我们平常都是在深山里经营一间小小的旅舍……已经好久没进城了。”	两人似乎引起了很大的社会动荡，而最近音信全无。赫萝口口声声说不必担心，可是罗伦斯就是在意得不得了，便决定亲眼看看他们是否安好。	赫萝	0.40	赫萝	罗伦斯		
4_2	狼与旅行之卵	4	2	action	心理-推测	罗伦斯	德堡商行是势力遍布于这片大陆北部的大商行，各大城镇均设有分行。像阿蒂夫这样的大港都，会馆当然是相当气派。 ‖ 由于十多年前，罗伦斯和赫萝在关乎德堡商行的大风波中帮上了一点忙，从此深有交情。而且寇尔和缪里的信上还提到他们在阿蒂夫受过德堡商行照顾，顺便去道谢。 ‖ ►管理商行的馆主当然是将他当上宾来欢迎，只是样子有点夸张。说难听点，他僵硬的笑容底下似乎有些惧怕，尤其是提起寇尔和缪里的时候。 ‖ 他们的信只说旅途有起有落，基本上相当顺遂，说不定有些信上没写的内情……这么想之余，罗伦斯看馆主不敢放过自己任何小动作，表示最高敬意的紧张模样，也不忍心逼问。 ‖ 因此，罗伦斯就只是事务性地确定几件事，询问馆主能否在启航之前借住一宿。	管理商行的馆主当然是将他当上宾来欢迎，只是样子有点夸张。说难听点，他僵硬的笑容底下似乎有些惧怕，尤其是提起寇尔和缪里的时候。	罗伦斯	0.40	罗伦斯	缪里		
8_15	狼与旅行之卵	8	15	action	心理-推测	赫萝	房里弥漫刚出炉面包的味道，来源八成是赫萝。 ‖ 现在抱她，一定香得不得了。 ‖ “晚餐还要吃吗？” ‖ ►即使这么问，赫萝仍旧动也不动。罗伦斯不觉得她睡着了，将苹果酒的小酒桶摆到桌上，发现有个袋子。解绳一看，里面都是面包，大概是老板送的吧。每个看起来都很好吃，且没有动过的痕迹。吃性坚强的赫萝不太可能有要等心爱丈夫回来再吃的伟大情操。 ‖ 于是罗伦斯苦笑着说： ‖ “其实只有一开始会觉得香吧？”	即使这么问，赫萝仍旧动也不动。罗伦斯不觉得她睡着了，将苹果酒的小酒桶摆到桌上，发现有个袋子。解绳一看，里面都是面包，大概是老板送的吧。每个看起来都很好吃，且没有动过的痕迹。吃性坚强的赫萝不太可能有要等心爱丈夫回来再吃的伟大情操。	赫萝	0.40	赫萝	罗伦斯		
1_0	狼与昔日猎犬的叹息	1	0	action	物理	艾尔莎	►曾经只有村庄零散分布于各处的这片平原上，某日突然有神差遣来的圣人建起了茅庵。 人民们渴求神恩，纷纷造访此处，终于人和人之间有了交流的纽带，商人也被吸引至此。曾经空旷无物的平原上，有了以这茅庵为中心的集市，集市而后又发展为市镇。 ‖ 这就是撒罗尼亚建城神话的大略。不过据一位熟识的商人讲，故事的真相，大约只是某个可疑人物凭着三寸之舌在此安居，该地又凭着时局机遇不断发展，最终才有了一副市镇的模样而已。女司铎艾尔莎用蜂蜜色的眼睛打量着撒罗尼亚热闹的街景，心想道“诚然如此”。 ‖ 艾尔莎原本住在与撒罗尼亚相距遥远的山村中，如今她却将家人抛在身后，辗转奔波于各地的教会。眼下各个地区的教会都被时代的浪潮翻弄，在其中挣扎求生，因此亟需艾尔莎这样务实而有能力的人物。为了服务教会，艾尔莎可谓不辞辛苦，有求必应，以至于来到如此遥远的他乡。这足可以证明她实属信仰笃厚之人了。	曾经只有村庄零散分布于各处的这片平原上，某日突然有神差遣来的圣人建起了茅庵。 人民们渴求神恩，纷纷造访此处，终于人和人之间有了交流的纽带，商人也被吸引至此。曾经空旷无物的平原上，有了以这茅庵为中心的集市，集市而后又发展为市镇。	艾尔莎	0.30	艾尔莎			
1_50	狼与昔日猎犬的叹息	1	50	action	心理-推测	艾尔莎	虽说是临时，但艾尔莎也是女司铎之身。 ‖ “若是取笑他人的烦恼，那就不配自称神的仆人了。” ‖ 即便如此，赫萝还是一瞬移开了视线。她一口气喝干自己剩下的葡萄酒，接着像是不愿输给艾尔莎似地又向店主要了一杯。 ‖ ►往昔想必曾有许多村民跪在她的面前领受神谕或箴言云云，可如今赫萝一手拿着葡萄酒杯，蜷缩着脊背讲话的模样，却像极了那些随着年纪增长，活得越来越像小孩子的村中长老们。 ‖ “那大笨驴一点也不懂咱。” ‖ 就连这句口头禅也是一样的。艾尔莎带着某种关心，催赫萝继续往下讲。	往昔想必曾有许多村民跪在她的面前领受神谕或箴言云云，可如今赫萝一手拿着葡萄酒杯，蜷缩着脊背讲话的模样，却像极了那些随着年纪增长，活得越来越像小孩子的村中长老们。	艾尔莎	0.40	艾尔莎	赫萝		
1_69	狼与昔日猎犬的叹息	1	69	dialogue	anaphoric	艾尔莎	所以才要特地外出来吃午饭——说到这里，艾尔莎突然听到毛织物被扇动的声音。 ‖ “嗬，嗬” ‖ 刚才表情还无精打采的赫萝，一看到别人的愁苦模样，自己立刻来了精神。此刻她毛茸茸的大尾巴正在衣服底下开心地扫来扫去。实在是让人不知该说什么好的性格，不过，艾尔莎并不讨厌赫萝的这种毫不遮掩。 ‖ ►“人们在城镇集会所讨论的，是关于输入城内的诸多商品的关税。或者说是正在决定这杯葡萄酒会以低价还是高价被人们购买饮用，这样讲也许更好理解一些。” ‖ 赫萝看了看手中的大酒杯，然后喝了一口杯中的酒，就像是把艾尔莎所说的话也一并咽下了肚里。 ‖ “所以，有希望葡萄酒能被廉价输入城中的葡萄酒商人，但也有他们的竞争对手，希望对葡萄酒施加高额关税的麦酒商人。”	人们在城镇集会所讨论的，是关于输入城内的诸多商品的关税。或者说是正在决定这杯葡萄酒会以低价还是高价被人们购买饮用，这样讲也许更好理解一些。	赫萝	0.55	赫萝			
1_71	狼与昔日猎犬的叹息	1	71	dialogue	anaphoric	艾尔莎	刚才表情还无精打采的赫萝，一看到别人的愁苦模样，自己立刻来了精神。此刻她毛茸茸的大尾巴正在衣服底下开心地扫来扫去。实在是让人不知该说什么好的性格，不过，艾尔莎并不讨厌赫萝的这种毫不遮掩。 ‖ “人们在城镇集会所讨论的，是关于输入城内的诸多商品的关税。或者说是正在决定这杯葡萄酒会以低价还是高价被人们购买饮用，这样讲也许更好理解一些。” ‖ 赫萝看了看手中的大酒杯，然后喝了一口杯中的酒，就像是把艾尔莎所说的话也一并咽下了肚里。 ‖ ►“所以，有希望葡萄酒能被廉价输入城中的葡萄酒商人，但也有他们的竞争对手，希望对葡萄酒施加高额关税的麦酒商人。” ‖ “唔。” ‖ “调整其中利害关系的人物，在每个城镇都是不同的，而在这里大体上是由教会来承担这个角色。”	所以，有希望葡萄酒能被廉价输入城中的葡萄酒商人，但也有他们的竞争对手，希望对葡萄酒施加高额关税的麦酒商人。	赫萝	0.55	赫萝			
1_75	狼与昔日猎犬的叹息	1	75	dialogue	unmarked	艾尔莎	“唔。” ‖ “调整其中利害关系的人物，在每个城镇都是不同的，而在这里大体上是由教会来承担这个角色。” ‖ 这大约是因为建城史的开端就源于一位圣人，但更多的原因，恐怕还是在于教会也深深获益于城镇的关税，在这个问题中有深厚的利益关系。 ‖ ►“说起来，此地的教会之主的确是个不守戒律的家伙呐。在酒桌上倒是傻得可爱，可汝好像不喜欢他。” ‖ “我想他不是坏人，只是，一时兴起率性而为的时候实在是有些多了……” ‖ 原本请艾尔莎来帮忙的教会不在这里，而是在一片名叫瓦兰主教领的土地上。艾尔莎在那里与罗伦斯夫妇再会，并且借他们的协助，顺利地将教会圣堂的财产卖出高价。听闻此事的撒罗尼亚主教便因此有了借口，堂而皇之地将这里的麻烦事也推到了她的身上。艾尔莎也并非是为工作本身感到辛劳，她只是在心中莫名地感到无法释然。更何况所有这一切问题都是教会——本该以清贫和节制为宗旨的教会——攫取大量财富之后惹出来的。	说起来，此地的教会之主的确是个不守戒律的家伙呐。在酒桌上倒是傻得可爱，可汝好像不喜欢他。	赫萝	0.40	赫萝			
1_100	狼与昔日猎犬的叹息	1	100	action	心理-推测	艾尔莎	“你说煽风点火，是指——” ‖ 赫萝挺直了蜷缩的脊背，又朝着别的方向望了望，然后才耸耸肩膀和脑袋，叹息连连地开了口。 ‖ “咱是因为有汝相助，才能和他在一起的。” ‖ ►比起这句没头没脑的话，赫萝居然似乎是在感谢自己，这个事实反而更让艾尔莎震惊。她不由得睁大了眼睛。 ‖ “汝那是什么表情……。都是多亏了汝推的那一把，咱和他才能走在一起。这道理咱至少是明白的。” ‖ 看来，先前她与艾尔莎同乘马车时一直显得尴尬，原因之一似乎是觉得还对艾尔莎欠着人情。	比起这句没头没脑的话，赫萝居然似乎是在感谢自己，这个事实反而更让艾尔莎震惊。她不由得睁大了眼睛。	艾尔莎	0.40	艾尔莎	赫萝		
1_4	狼与星空下的远吠	1	4	action	物理	赫萝	不过，这里溪水潺，还有岩石和森林，因此就算称之为山也不为过。 ‖ 步行的话需要半天光景，而骑马就只需片刻。 ‖ 若是拥有引以为傲的四肢，那便能在眨眼间穿过这片山林。 ‖ ►那么，本该已经到达下一旅站的人们，却为何现在还在半路呢？这恐怕是拜车上那重得要死的行李所赐吧 ‖ 森林逐渐被抛在身后，远处草原上西沉的太阳将四周染成了红色。就连平常看起来有些温吞的旅伴的侧脸，也在冬日夕阳的映照下显得有些忧郁。 ‖ 到能够到达的地方去――虽然他曾经这么说，但她已经看腻了旅伴疲惫地握着缰绳的侧影，于是伸手掩着嘴角打了个呵欠。	那么，本该已经到达下一旅站的人们，却为何现在还在半路呢？这恐怕是拜车上那重得要死的行李所赐吧	赫萝	0.30	赫萝			
1_12	狼与星空下的远吠	1	12	action	心理-自指	赫萝	“你就只知道吃东西吗？” ‖ 虽说旅伴似乎已经累到懒得发脾气了，但是赫萝也的确太不知节制了。目前的旅行正像旅伴曾说过的：“只要在路上持续两天旅程，就跟死了没两样。” ‖ 赫萝像在暗示什么似的轻轻摇了摇脑袋，然后取出一块肉干放进嘴里。 ‖ ►一般来说，男人的话就会到此为止了。不过今天，他似乎还想把话题继续下去。也许是因为疲劳让人急躁了吧。 ‖ “第十二个。” ‖ 他居然数了自己吃的肉干数！这种充满了嫌弃的语气让赫萝也无法沉默了。	一般来说，男人的话就会到此为止了。不过今天，他似乎还想把话题继续下去。也许是因为疲劳让人急躁了吧。	赫萝	0.30	赫萝			
1_26	狼与星空下的远吠	1	26	dialogue	unmarked	赫萝	是因为他还在意自己所说的话吧。赫萝不禁露出了微笑。 ‖ 想戏弄旅伴的心情，就像是忍不住戏弄城镇里某条看起来呆呆的野良犬一样。 ‖ “汝的意思是咱还比不上牛马吗？” ‖ ►“只会躺在车里睡觉，偶然起身寻找食物，每天就知道整理自己的毛皮，什么时候让你看看马儿是怎么工作的，如何？” ‖ 骄傲的马的确会毫无怨言地拉着货车。 ‖ 旅伴一边说着，一边轻轻挥了挥手里的缰绳，黑色的马尾疑惑地摇了两三下。恐怕男人口中的不满已经让他很多夜晚辗转难眠了吧。	只会躺在车里睡觉，偶然起身寻找食物，每天就知道整理自己的毛皮，什么时候让你看看马儿是怎么工作的，如何？	赫萝	0.40	赫萝			
1_28	狼与星空下的远吠	1	28	action	心理-自指	赫萝	“汝的意思是咱还比不上牛马吗？” ‖ “只会躺在车里睡觉，偶然起身寻找食物，每天就知道整理自己的毛皮，什么时候让你看看马儿是怎么工作的，如何？” ‖ 骄傲的马的确会毫无怨言地拉着货车。 ‖ ►旅伴一边说着，一边轻轻挥了挥手里的缰绳，黑色的马尾疑惑地摇了两三下。恐怕男人口中的不满已经让他很多夜晚辗转难眠了吧。 ‖ “咱很认真地告诉汝。” ‖ “诶？”	旅伴一边说着，一边轻轻挥了挥手里的缰绳，黑色的马尾疑惑地摇了两三下。恐怕男人口中的不满已经让他很多夜晚辗转难眠了吧。	赫萝	0.30	赫萝			
2_23	狼与星空下的远吠	2	23	dialogue	unmarked	赫萝	“嗯？啊。虽然毛或羽毛有点碍事，不过嘛，还是整个囫囵吞下去比较好。” ‖ “住在麦田里的狼也会吃肉，多么不可思议啊。” ‖ 旅伴无邪地笑着，将葡萄酒递到嘴边。 ‖ ►“牛马只有吃草才能存活，然后当它们死去的时候，身体又回归大地让植物更加茂盛。咱才对汝们拼命追求的东西觉得不可思议呢！那些东西既不能让草木发芽，也不能让花儿开放。” ‖ “但是会给我们的生命带来光明不是吗？如果天空中没有太阳的光辉，作物也不能结果。” ‖ 拨弄了一下火堆上的树枝，一些火星飞扬了起来。	牛马只有吃草才能存活，然后当它们死去的时候，身体又回归大地让植物更加茂盛。咱才对汝们拼命追求的东西觉得不可思议呢！那些东西既不能让草木发芽，也不能让花儿开放。	赫萝	0.40	赫萝			
2_38	狼与星空下的远吠	2	38	dialogue	anaphoric	赫萝	人类世界的物价有时还真是奇妙，难以相信那么小的鸟居然会那么贵。 ‖ 不过，旅伴虽然会在其他事情上撒谎，。但在与金钱相关的事情上却不会。 ‖ 而且赫萝引以为傲的耳朵也感觉得到，对方没有撒谎。 ‖ ►“如果说在面包里夹东西是穷人食物标志的话，那鹌鹑就是高级食物的代表。你想吃的话就自己去抓好了。我可以帮你做。” ‖ 旅伴在面包里夹了片洋葱，又送到嘴里。 ‖ 这表明鹌鹑是赫萝再怎么死乞白赖要求也不会买给她的东西。男人似乎很乐于嘲笑赫萝气鼓鼓的样子。	如果说在面包里夹东西是穷人食物标志的话，那鹌鹑就是高级食物的代表。你想吃的话就自己去抓好了。我可以帮你做。	赫萝	0.55	赫萝			
1_3	狼与春天落下的东西	1	3	action	物理	赫萝	积雪从山间消去，树木发出新芽，世界换上了鲜亮的色彩。 ‖ 如同冰冷石块般的冬日空气，变成了柔和的泥土气息。 ‖ 从冬天变成春天，从春天变成初夏，季节的转换每年都会发生，但每年都会带来新鲜的喜悦。 ‖ ►话虽如此，在这世上生活着，自然就有着大量相应的工作要做。有令人开心的事情，也有令人不开心的事情。 ‖ 其中最麻烦的一件工作，今年也终于来到了罗伦斯眼前。 ‖ “嗯唔……唔……哈啾！”	话虽如此，在这世上生活着，自然就有着大量相应的工作要做。有令人开心的事情，也有令人不开心的事情。	赫萝	0.30	赫萝			
1_14	狼与春天落下的东西	1	14	action	心理-推测	赫萝	所以他们没什么应受良心苛责的，不过即便如此，赫萝仍有一件不能被外人所知的秘密。抱着这样的秘密，显然不能在被揭开了毛毯后，仍然蜷缩着身子沉浸在梦乡里。 ‖ ——是她头上的三角形兽耳，以及腰间毛茸茸的大尾巴。赫萝自己曾被称作丰收之神，并受到人的崇拜，而她的真身则是一只巨大的狼。 ‖ “又到了这个时期啊……” ‖ ►不知是做了什么梦，赫萝毫无防备，傻乎乎的睡脸看上去像是在笑。罗伦斯低头望着她，结果，自称贤狼的大尾巴又慢慢扫了扫，立刻让罗伦斯打了第二个喷嚏。 ‖ 毯子下全是茶色的毛。当然，与赫萝尾巴的颜色是一样的。 ‖ 今年的换毛季节，终于又来了。	不知是做了什么梦，赫萝毫无防备，傻乎乎的睡脸看上去像是在笑。罗伦斯低头望着她，结果，自称贤狼的大尾巴又慢慢扫了扫，立刻让罗伦斯打了第二个喷嚏。	赫萝	0.40	赫萝	罗伦斯		
3_0	狼与春天落下的东西	3	0	dialogue	unmarked	罗伦斯	►“我是很感谢您，不过换个金属做的怎么样？ 镀金的高价货色可以一直不生锈，而且还不会弄伤头发，有那么一把就可以用很长时间了。” ‖ 木匠说出了一番像是要自损买卖的话。大概是连续做了数十把梳子，他自己都厌烦了。这位木匠手艺高超，却是个没加入任何公会的浮浪人，或许本来就不怎么喜欢这种翻来覆去重复的工作。 ‖ “可是，她又始终坚持，说怎么也不愿意用金属做的。”	我是很感谢您，不过换个金属做的怎么样？ 镀金的高价货色可以一直不生锈，而且还不会弄伤头发，有那么一把就可以用很长时间了。	罗伦斯	0.40	罗伦斯			
3_3	狼与春天落下的东西	3	3	dialogue	unmarked	罗伦斯	“我是很感谢您，不过换个金属做的怎么样？ 镀金的高价货色可以一直不生锈，而且还不会弄伤头发，有那么一把就可以用很长时间了。” ‖ 木匠说出了一番像是要自损买卖的话。大概是连续做了数十把梳子，他自己都厌烦了。这位木匠手艺高超，却是个没加入任何公会的浮浪人，或许本来就不怎么喜欢这种翻来覆去重复的工作。 ‖ “可是，她又始终坚持，说怎么也不愿意用金属做的。” ‖ ►“哈哈哈，您太太也有像女孩儿的一面哪。大概是怕伤了头发该怎么办。不过，这总比说只要金属做的梳子要好。” ‖ 木匠笑着灌了口麦酒，末了又长吐出一口气。 ‖ “说起来，我还能再为您做上几年梳子，可是之后就有点……”	哈哈哈，您太太也有像女孩儿的一面哪。大概是怕伤了头发该怎么办。不过，这总比说只要金属做的梳子要好。	罗伦斯	0.40	罗伦斯			
4_9	狼与春天落下的东西	4	9	action	心理-推测	赫萝	她拿起新梳子凑近鼻子，闻了起来。 ‖ 罗伦斯也学着赫萝的模样拿起一把闻了闻，的确有刚削好的木头那种清爽的气味。 ‖ “咱的尾巴，果然还是比较适合这种森林的香味。” ‖ ►赫萝带着一脸满足的模样说，不过这其中大概有几分是预先摆明态度。尽管罗伦斯挂念着浪费在梳子上的钱，可想说服她改用金属的梳子，看来是没那么容易了。 ‖ “怎么样都好，总之别把毛散得到处都是就行了。” ‖ “大笨驴。”	赫萝带着一脸满足的模样说，不过这其中大概有几分是预先摆明态度。尽管罗伦斯挂念着浪费在梳子上的钱，可想说服她改用金属的梳子，看来是没那么容易了。	赫萝	0.40	赫萝	罗伦斯		
5_31	狼与春天落下的东西	5	31	dialogue	anaphoric	赫萝	正因为如此，必须要从现在开始工作，做好准备才行。 ‖ “而且你要真有那么闲的话，考虑一下该怎么把这个派上用场如何。” ‖ 罗伦斯指着那个装着毛的小袋子，可刚说完，赫萝就露出了嫌麻烦的眼神。 ‖ ►“每年都能攒下这么多，而且还要花不少功夫。放着还可惜。以前有个贵族女孩来店里时，拿着用爱犬的毛做成的人偶，你还记得吧。” ‖ 那个人偶的做工精致极了，以至于连舞娘们都对它展现出了相当的关心。罗伦斯曾冒出过凭借生产这种东西赚钱的想法，直到了解了制作过程的费工后，才断了这个念头。 ‖ “何况你尾巴上的毛，用来驱熊大概是相当灵验的。”	每年都能攒下这么多，而且还要花不少功夫。放着还可惜。以前有个贵族女孩来店里时，拿着用爱犬的毛做成的人偶，你还记得吧。	罗伦斯	0.55	罗伦斯			
1_2	狼与森林色彩	1	2	action	物理	赫萝	货马车沿着河边的路慢慢地走。 ‖ 树林逐渐稀疏，道路坡度也降低了。有种离开人称世界尽头的温泉乡纽希拉几天以后，终于见到下界的感觉。但他们有时还是会被逼至河畔的山坡吞噬，需要穿过深深的森林。 ‖ ►时值秋季，脚下是淹到足踝的落叶长河。踩踏落叶的沙沙声颇为悦耳，腐植土的香气也令人心旷神怡。要说哪里有问题，就只有落叶往往会掩盖正确的道路，汇聚成不是路的叶河。 ‖ 在不熟悉的森林，很容易就会误闯这种假路。其实他们已经上过一次当，迷失在森林深处，发觉时人已经在地图上不会画的位置。脱险以后回想起来，实在令人发毛。 ‖ 在驾座上抓着缰绳的罗伦斯以前只是旅行商人，不是在山里来去自如的樵夫。	时值秋季，脚下是淹到足踝的落叶长河。踩踏落叶的沙沙声颇为悦耳，腐植土的香气也令人心旷神怡。要说哪里有问题，就只有落叶往往会掩盖正确的道路，汇聚成不是路的叶河。	赫萝	0.30	赫萝			
2_20	狼与森林色彩	2	20	dialogue	anaphoric	赫萝	“真是的……那就稍微绕点远路，到别的城镇去吧。” ‖ “喔？” ‖ 罗伦斯摊开地图提议，勾起赫萝的兴趣。 ‖ ►“记得叉路另一边没多久有间旅舍……啊，真的有。来纽希拉的客人会在那里歇脚，说不定会有储备的纸墨。” ‖ 温泉乡纽希拉的贵客除王公贵族外，还包含大教堂的大祭司或拥有广大领土的大修道院院长一类。他们做的都是文书工作，旅舍为他们准备纸笔是很顺当的事。 ‖ “就往那边走呗。如果有热呼呼的肉汤能喝就太棒了。”	记得叉路另一边没多久有间旅舍……啊，真的有。来纽希拉的客人会在那里歇脚，说不定会有储备的纸墨。	罗伦斯	0.55	罗伦斯			
3_34	狼与森林色彩	3	34	dialogue	unmarked	罗伦斯	“不得了了，该不会是要在这附近盖温泉旅馆吧。” ‖ 旅舍老板逗得众人哈哈大笑后和罗伦斯握握手，请他们入座。 ‖ 席中有个不动如山，衣着高贵的人。 ‖ ►“啊，罗伦斯先生我跟你介绍，这位是治理邻近领土的比贝利大人。比贝利大人，这位是纽希拉知名温泉旅馆的老板罗伦斯先生。” ‖ “喔？那间温泉旅馆吗，我有听过。据说是笑声不绝于耳的旅馆嘛。” ‖ 贵为领主，身边却没带侍卫，还和气地向罗伦斯伸手。罗伦斯立刻回握，郑重自我介绍并介绍赫萝，在领主的促请下就座。这位名叫比贝利的领主似乎不是那么计较身份的人。	啊，罗伦斯先生我跟你介绍，这位是治理邻近领土的比贝利大人。比贝利大人，这位是纽希拉知名温泉旅馆的老板罗伦斯先生。	罗伦斯	0.40	罗伦斯			
3_36	狼与森林色彩	3	36	action	心理-推测	罗伦斯	席中有个不动如山，衣着高贵的人。 ‖ “啊，罗伦斯先生我跟你介绍，这位是治理邻近领土的比贝利大人。比贝利大人，这位是纽希拉知名温泉旅馆的老板罗伦斯先生。” ‖ “喔？那间温泉旅馆吗，我有听过。据说是笑声不绝于耳的旅馆嘛。” ‖ ►贵为领主，身边却没带侍卫，还和气地向罗伦斯伸手。罗伦斯立刻回握，郑重自我介绍并介绍赫萝，在领主的促请下就座。这位名叫比贝利的领主似乎不是那么计较身份的人。 ‖ “话说罗伦斯先生，现在山上不是正忙着准备过冬吗？还是说，你是在下山补货的路上？” ‖ 这是当然会问的问题，寇尔和缪里的事也不是秘密。据实说明他们是顺休假之便去找寇尔和缪里后，院长重重地点了头。	贵为领主，身边却没带侍卫，还和气地向罗伦斯伸手。罗伦斯立刻回握，郑重自我介绍并介绍赫萝，在领主的促请下就座。这位名叫比贝利的领主似乎不是那么计较身份的人。	罗伦斯	0.40	罗伦斯	赫萝		
3_39	狼与森林色彩	3	39	dialogue	anaphoric	罗伦斯	贵为领主，身边却没带侍卫，还和气地向罗伦斯伸手。罗伦斯立刻回握，郑重自我介绍并介绍赫萝，在领主的促请下就座。这位名叫比贝利的领主似乎不是那么计较身份的人。 ‖ “话说罗伦斯先生，现在山上不是正忙着准备过冬吗？还是说，你是在下山补货的路上？” ‖ 这是当然会问的问题，寇尔和缪里的事也不是秘密。据实说明他们是顺休假之便去找寇尔和缪里后，院长重重地点了头。 ‖ ►“原来如此。哎呀，我们对寇尔先生的事迹也时有耳闻呢。在我们听来像战争英雄一样，可是对你们来说，的确是会愈听愈担心吧。” ‖ 寇尔为了端正充满弊端的教会而离开纽希拉，他们的独生女缪里也偷跟过去，两个人似乎做了不少大事。 ‖ “院长大人是准备到纽希拉去吗？”	原来如此。哎呀，我们对寇尔先生的事迹也时有耳闻呢。在我们听来像战争英雄一样，可是对你们来说，的确是会愈听愈担心吧。	缪里	0.55	缪里			
3_40	狼与森林色彩	3	40	action	心理-推测	罗伦斯	“话说罗伦斯先生，现在山上不是正忙着准备过冬吗？还是说，你是在下山补货的路上？” ‖ 这是当然会问的问题，寇尔和缪里的事也不是秘密。据实说明他们是顺休假之便去找寇尔和缪里后，院长重重地点了头。 ‖ “原来如此。哎呀，我们对寇尔先生的事迹也时有耳闻呢。在我们听来像战争英雄一样，可是对你们来说，的确是会愈听愈担心吧。” ‖ ►寇尔为了端正充满弊端的教会而离开纽希拉，他们的独生女缪里也偷跟过去，两个人似乎做了不少大事。 ‖ “院长大人是准备到纽希拉去吗？” ‖ “对。寇尔先生带来的影响，让我们上半年忙得是头昏眼花，现在终于告一段落，所以想早一点上来放松筋骨。”	寇尔为了端正充满弊端的教会而离开纽希拉，他们的独生女缪里也偷跟过去，两个人似乎做了不少大事。	罗伦斯	0.40	罗伦斯	缪里		
