uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
8_2	狼与收获之秋	8	2	action	心理-推测	罗伦斯	除过与赫萝比拼酒量后，醉倒在客房里的两人外，客人中剩下的八人全都挽起袖子投入到劳动中，于是旅店迎来了意想不到的大扫除。 ‖ 本应由罗伦斯承担的出力工作全被他们做完了，不仅如此，罗伦斯还好几次看到赛莉姆因为无所事事，坐立不安地在旅店中走动。最后她似乎发现记账是只有自己才能做的，于是开始坐在柜台后埋头算起东西来。 ‖ ►罗伦斯在大厅里，坐在赫萝身边，一边看着暖炉里的火，一边远眺忙碌工作的人们。也许是醉意已经消退，赫萝现在看上去不再像先前那样难受，而且还发出有规律的呼吸声，似乎睡得很香。这一副模样，实在和贤狼的名号相去甚远。 ‖ 罗伦斯替赫萝盖好翻身时抖落的毛毯，又为她拨开遮在脸上的头发。那对狼耳享受地动了两动，然后她又继续发出幸福而安稳的呼吸声。 ‖ 只要有喝酒的机会就绝不放过，同时还会把麻烦的工作推给别人，这样的小聪明虽然让人头疼，但赫萝此刻的睡颜就是让罗伦斯爱怜不已。	罗伦斯在大厅里，坐在赫萝身边，一边看着暖炉里的火，一边远眺忙碌工作的人们。也许是醉意已经消退，赫萝现在看上去不再像先前那样难受，而且还发出有规律的呼吸声，似乎睡得很香。这一副模样，实在和贤狼的名号相去甚远。	罗伦斯	0.40	罗伦斯	赫萝		
8_3	狼与收获之秋	8	3	action	物理	罗伦斯	除过与赫萝比拼酒量后，醉倒在客房里的两人外，客人中剩下的八人全都挽起袖子投入到劳动中，于是旅店迎来了意想不到的大扫除。 ‖ 本应由罗伦斯承担的出力工作全被他们做完了，不仅如此，罗伦斯还好几次看到赛莉姆因为无所事事，坐立不安地在旅店中走动。最后她似乎发现记账是只有自己才能做的，于是开始坐在柜台后埋头算起东西来。 ‖ 罗伦斯在大厅里，坐在赫萝身边，一边看着暖炉里的火，一边远眺忙碌工作的人们。也许是醉意已经消退，赫萝现在看上去不再像先前那样难受，而且还发出有规律的呼吸声，似乎睡得很香。这一副模样，实在和贤狼的名号相去甚远。 ‖ ►罗伦斯替赫萝盖好翻身时抖落的毛毯，又为她拨开遮在脸上的头发。那对狼耳享受地动了两动，然后她又继续发出幸福而安稳的呼吸声。 ‖ 只要有喝酒的机会就绝不放过，同时还会把麻烦的工作推给别人，这样的小聪明虽然让人头疼，但赫萝此刻的睡颜就是让罗伦斯爱怜不已。 ‖ 罗伦斯知道这样悠哉的时光不会持续多久，很快客人就会接二连三地到来，他也要迎接又一个忙碌的冬天。所以心中多少还有些感激赫萝的小聪明。	罗伦斯替赫萝盖好翻身时抖落的毛毯，又为她拨开遮在脸上的头发。那对狼耳享受地动了两动，然后她又继续发出幸福而安稳的呼吸声。	罗伦斯	0.55	罗伦斯			
8_4	狼与收获之秋	8	4	action	物理	罗伦斯	本应由罗伦斯承担的出力工作全被他们做完了，不仅如此，罗伦斯还好几次看到赛莉姆因为无所事事，坐立不安地在旅店中走动。最后她似乎发现记账是只有自己才能做的，于是开始坐在柜台后埋头算起东西来。 ‖ 罗伦斯在大厅里，坐在赫萝身边，一边看着暖炉里的火，一边远眺忙碌工作的人们。也许是醉意已经消退，赫萝现在看上去不再像先前那样难受，而且还发出有规律的呼吸声，似乎睡得很香。这一副模样，实在和贤狼的名号相去甚远。 ‖ 罗伦斯替赫萝盖好翻身时抖落的毛毯，又为她拨开遮在脸上的头发。那对狼耳享受地动了两动，然后她又继续发出幸福而安稳的呼吸声。 ‖ ►只要有喝酒的机会就绝不放过，同时还会把麻烦的工作推给别人，这样的小聪明虽然让人头疼，但赫萝此刻的睡颜就是让罗伦斯爱怜不已。 ‖ 罗伦斯知道这样悠哉的时光不会持续多久，很快客人就会接二连三地到来，他也要迎接又一个忙碌的冬天。所以心中多少还有些感激赫萝的小聪明。 ‖ 因为那群远来的旅人做的工作越多，他就有越多的时间可以陪伴赫萝。	只要有喝酒的机会就绝不放过，同时还会把麻烦的工作推给别人，这样的小聪明虽然让人头疼，但赫萝此刻的睡颜就是让罗伦斯爱怜不已。	赫萝	0.55	赫萝			
8_5	狼与收获之秋	8	5	action	物理	罗伦斯	罗伦斯在大厅里，坐在赫萝身边，一边看着暖炉里的火，一边远眺忙碌工作的人们。也许是醉意已经消退，赫萝现在看上去不再像先前那样难受，而且还发出有规律的呼吸声，似乎睡得很香。这一副模样，实在和贤狼的名号相去甚远。 ‖ 罗伦斯替赫萝盖好翻身时抖落的毛毯，又为她拨开遮在脸上的头发。那对狼耳享受地动了两动，然后她又继续发出幸福而安稳的呼吸声。 ‖ 只要有喝酒的机会就绝不放过，同时还会把麻烦的工作推给别人，这样的小聪明虽然让人头疼，但赫萝此刻的睡颜就是让罗伦斯爱怜不已。 ‖ ►罗伦斯知道这样悠哉的时光不会持续多久，很快客人就会接二连三地到来，他也要迎接又一个忙碌的冬天。所以心中多少还有些感激赫萝的小聪明。 ‖ 因为那群远来的旅人做的工作越多，他就有越多的时间可以陪伴赫萝。 ‖ 望着赫萝悠然的睡脸，罗伦斯不禁露出微笑。而后他又将视线转向暖炉。早上放进去的那根粗大木柴仍旧慢悠悠地烧着。好像要永远这样燃烧下去一样。	罗伦斯知道这样悠哉的时光不会持续多久，很快客人就会接二连三地到来，他也要迎接又一个忙碌的冬天。所以心中多少还有些感激赫萝的小聪明。	罗伦斯	0.55	罗伦斯			
8_6	狼与收获之秋	8	6	action	物理	罗伦斯	罗伦斯替赫萝盖好翻身时抖落的毛毯，又为她拨开遮在脸上的头发。那对狼耳享受地动了两动，然后她又继续发出幸福而安稳的呼吸声。 ‖ 只要有喝酒的机会就绝不放过，同时还会把麻烦的工作推给别人，这样的小聪明虽然让人头疼，但赫萝此刻的睡颜就是让罗伦斯爱怜不已。 ‖ 罗伦斯知道这样悠哉的时光不会持续多久，很快客人就会接二连三地到来，他也要迎接又一个忙碌的冬天。所以心中多少还有些感激赫萝的小聪明。 ‖ ►因为那群远来的旅人做的工作越多，他就有越多的时间可以陪伴赫萝。 ‖ 望着赫萝悠然的睡脸，罗伦斯不禁露出微笑。而后他又将视线转向暖炉。早上放进去的那根粗大木柴仍旧慢悠悠地烧着。好像要永远这样燃烧下去一样。 ‖ 这里是纽希拉，是一片受温泉水雾和美妙乐声庇护的特殊土地。数百年间这里没有卷入什么大的纷争，一直为人们提供着温泉与欢笑。有人将这里称作梦幻的土地，更多人则努力着，要让这一称号实至名归。	因为那群远来的旅人做的工作越多，他就有越多的时间可以陪伴赫萝。	赫萝	0.55	赫萝			
8_7	狼与收获之秋	8	7	action	物理	罗伦斯	只要有喝酒的机会就绝不放过，同时还会把麻烦的工作推给别人，这样的小聪明虽然让人头疼，但赫萝此刻的睡颜就是让罗伦斯爱怜不已。 ‖ 罗伦斯知道这样悠哉的时光不会持续多久，很快客人就会接二连三地到来，他也要迎接又一个忙碌的冬天。所以心中多少还有些感激赫萝的小聪明。 ‖ 因为那群远来的旅人做的工作越多，他就有越多的时间可以陪伴赫萝。 ‖ ►望着赫萝悠然的睡脸，罗伦斯不禁露出微笑。而后他又将视线转向暖炉。早上放进去的那根粗大木柴仍旧慢悠悠地烧着。好像要永远这样燃烧下去一样。 ‖ 这里是纽希拉，是一片受温泉水雾和美妙乐声庇护的特殊土地。数百年间这里没有卷入什么大的纷争，一直为人们提供着温泉与欢笑。有人将这里称作梦幻的土地，更多人则努力着，要让这一称号实至名归。 ‖ 但纽希拉也未必能让人从一切现实中逃脱出去。	望着赫萝悠然的睡脸，罗伦斯不禁露出微笑。而后他又将视线转向暖炉。早上放进去的那根粗大木柴仍旧慢悠悠地烧着。好像要永远这样燃烧下去一样。	赫萝	0.55	赫萝			
8_8	狼与收获之秋	8	8	action	物理	罗伦斯	罗伦斯知道这样悠哉的时光不会持续多久，很快客人就会接二连三地到来，他也要迎接又一个忙碌的冬天。所以心中多少还有些感激赫萝的小聪明。 ‖ 因为那群远来的旅人做的工作越多，他就有越多的时间可以陪伴赫萝。 ‖ 望着赫萝悠然的睡脸，罗伦斯不禁露出微笑。而后他又将视线转向暖炉。早上放进去的那根粗大木柴仍旧慢悠悠地烧着。好像要永远这样燃烧下去一样。 ‖ ►这里是纽希拉，是一片受温泉水雾和美妙乐声庇护的特殊土地。数百年间这里没有卷入什么大的纷争，一直为人们提供着温泉与欢笑。有人将这里称作梦幻的土地，更多人则努力着，要让这一称号实至名归。 ‖ 但纽希拉也未必能让人从一切现实中逃脱出去。 ‖ 罗伦斯之所以叹气，是因为他本以为自己明白这一点，却还是发现温泉水雾模糊了他的眼睛。凶报会在某一天突然到来。面容严肃，身着正式服装的使者，会戴着白手套打开信封，读出其中的字句。罗伦斯不愿意听到那种消息。可要说他能做什么，至多也只有堵住自己的耳朵而已。想到这里，他又将视线转向身旁的赫萝。	这里是纽希拉，是一片受温泉水雾和美妙乐声庇护的特殊土地。数百年间这里没有卷入什么大的纷争，一直为人们提供着温泉与欢笑。有人将这里称作梦幻的土地，更多人则努力着，要让这一称号实至名归。	罗伦斯	0.30	罗伦斯			
8_9	狼与收获之秋	8	9	action	物理	罗伦斯	因为那群远来的旅人做的工作越多，他就有越多的时间可以陪伴赫萝。 ‖ 望着赫萝悠然的睡脸，罗伦斯不禁露出微笑。而后他又将视线转向暖炉。早上放进去的那根粗大木柴仍旧慢悠悠地烧着。好像要永远这样燃烧下去一样。 ‖ 这里是纽希拉，是一片受温泉水雾和美妙乐声庇护的特殊土地。数百年间这里没有卷入什么大的纷争，一直为人们提供着温泉与欢笑。有人将这里称作梦幻的土地，更多人则努力着，要让这一称号实至名归。 ‖ ►但纽希拉也未必能让人从一切现实中逃脱出去。 ‖ 罗伦斯之所以叹气，是因为他本以为自己明白这一点，却还是发现温泉水雾模糊了他的眼睛。凶报会在某一天突然到来。面容严肃，身着正式服装的使者，会戴着白手套打开信封，读出其中的字句。罗伦斯不愿意听到那种消息。可要说他能做什么，至多也只有堵住自己的耳朵而已。想到这里，他又将视线转向身旁的赫萝。 ‖ 赫萝所畏惧的命运，也是这样的。	但纽希拉也未必能让人从一切现实中逃脱出去。	罗伦斯	0.30	罗伦斯			
8_10	狼与收获之秋	8	10	action	心理-自指	罗伦斯	望着赫萝悠然的睡脸，罗伦斯不禁露出微笑。而后他又将视线转向暖炉。早上放进去的那根粗大木柴仍旧慢悠悠地烧着。好像要永远这样燃烧下去一样。 ‖ 这里是纽希拉，是一片受温泉水雾和美妙乐声庇护的特殊土地。数百年间这里没有卷入什么大的纷争，一直为人们提供着温泉与欢笑。有人将这里称作梦幻的土地，更多人则努力着，要让这一称号实至名归。 ‖ 但纽希拉也未必能让人从一切现实中逃脱出去。 ‖ ►罗伦斯之所以叹气，是因为他本以为自己明白这一点，却还是发现温泉水雾模糊了他的眼睛。凶报会在某一天突然到来。面容严肃，身着正式服装的使者，会戴着白手套打开信封，读出其中的字句。罗伦斯不愿意听到那种消息。可要说他能做什么，至多也只有堵住自己的耳朵而已。想到这里，他又将视线转向身旁的赫萝。 ‖ 赫萝所畏惧的命运，也是这样的。 ‖ 刺骨的寒风会瞅准时机，突然从温泉水雾的另一边吹来。而那时他和赫萝早已忘了要穿上厚厚的防寒服。	罗伦斯之所以叹气，是因为他本以为自己明白这一点，却还是发现温泉水雾模糊了他的眼睛。凶报会在某一天突然到来。面容严肃，身着正式服装的使者，会戴着白手套打开信封，读出其中的字句。罗伦斯不愿意听到那种消息。可要说他能做什么，至多也只有堵住自己的耳朵而已。想到这里，他又将视线转向身旁的赫萝。	罗伦斯	0.55	罗伦斯			
8_11	狼与收获之秋	8	11	action	物理	罗伦斯	这里是纽希拉，是一片受温泉水雾和美妙乐声庇护的特殊土地。数百年间这里没有卷入什么大的纷争，一直为人们提供着温泉与欢笑。有人将这里称作梦幻的土地，更多人则努力着，要让这一称号实至名归。 ‖ 但纽希拉也未必能让人从一切现实中逃脱出去。 ‖ 罗伦斯之所以叹气，是因为他本以为自己明白这一点，却还是发现温泉水雾模糊了他的眼睛。凶报会在某一天突然到来。面容严肃，身着正式服装的使者，会戴着白手套打开信封，读出其中的字句。罗伦斯不愿意听到那种消息。可要说他能做什么，至多也只有堵住自己的耳朵而已。想到这里，他又将视线转向身旁的赫萝。 ‖ ►赫萝所畏惧的命运，也是这样的。 ‖ 刺骨的寒风会瞅准时机，突然从温泉水雾的另一边吹来。而那时他和赫萝早已忘了要穿上厚厚的防寒服。 ‖ 罗伦斯默默看着自己的手中。然后，他突然想起那封信。艾尔莎送来的信。	赫萝所畏惧的命运，也是这样的。	赫萝	0.55	赫萝			
8_12	狼与收获之秋	8	12	action	物理	罗伦斯	但纽希拉也未必能让人从一切现实中逃脱出去。 ‖ 罗伦斯之所以叹气，是因为他本以为自己明白这一点，却还是发现温泉水雾模糊了他的眼睛。凶报会在某一天突然到来。面容严肃，身着正式服装的使者，会戴着白手套打开信封，读出其中的字句。罗伦斯不愿意听到那种消息。可要说他能做什么，至多也只有堵住自己的耳朵而已。想到这里，他又将视线转向身旁的赫萝。 ‖ 赫萝所畏惧的命运，也是这样的。 ‖ ►刺骨的寒风会瞅准时机，突然从温泉水雾的另一边吹来。而那时他和赫萝早已忘了要穿上厚厚的防寒服。 ‖ 罗伦斯默默看着自己的手中。然后，他突然想起那封信。艾尔莎送来的信。 ‖ 他掏出在怀里捂了许久的信封，打开来看。	刺骨的寒风会瞅准时机，突然从温泉水雾的另一边吹来。而那时他和赫萝早已忘了要穿上厚厚的防寒服。	赫萝	0.55	赫萝			
8_13	狼与收获之秋	8	13	action	心理-自指	罗伦斯	罗伦斯之所以叹气，是因为他本以为自己明白这一点，却还是发现温泉水雾模糊了他的眼睛。凶报会在某一天突然到来。面容严肃，身着正式服装的使者，会戴着白手套打开信封，读出其中的字句。罗伦斯不愿意听到那种消息。可要说他能做什么，至多也只有堵住自己的耳朵而已。想到这里，他又将视线转向身旁的赫萝。 ‖ 赫萝所畏惧的命运，也是这样的。 ‖ 刺骨的寒风会瞅准时机，突然从温泉水雾的另一边吹来。而那时他和赫萝早已忘了要穿上厚厚的防寒服。 ‖ ►罗伦斯默默看着自己的手中。然后，他突然想起那封信。艾尔莎送来的信。 ‖ 他掏出在怀里捂了许久的信封，打开来看。 ‖ 开头是一段生硬到拘谨的问候——就像艾尔莎其人一样，明明有美丽的蜂蜜色眼睛，却总是板着脸——接下来是平淡无奇的近况报告，第三个孩子出生的经过。	罗伦斯默默看着自己的手中。然后，他突然想起那封信。艾尔莎送来的信。	罗伦斯	0.55	罗伦斯			
8_14	狼与收获之秋	8	14	action	物理	罗伦斯	赫萝所畏惧的命运，也是这样的。 ‖ 刺骨的寒风会瞅准时机，突然从温泉水雾的另一边吹来。而那时他和赫萝早已忘了要穿上厚厚的防寒服。 ‖ 罗伦斯默默看着自己的手中。然后，他突然想起那封信。艾尔莎送来的信。 ‖ ►他掏出在怀里捂了许久的信封，打开来看。 ‖ 开头是一段生硬到拘谨的问候——就像艾尔莎其人一样，明明有美丽的蜂蜜色眼睛，却总是板着脸——接下来是平淡无奇的近况报告，第三个孩子出生的经过。 ‖ 以及，“让我们再见面吧。”	他掏出在怀里捂了许久的信封，打开来看。	罗伦斯	0.30	罗伦斯			
8_15	狼与收获之秋	8	15	action	物理	罗伦斯	刺骨的寒风会瞅准时机，突然从温泉水雾的另一边吹来。而那时他和赫萝早已忘了要穿上厚厚的防寒服。 ‖ 罗伦斯默默看着自己的手中。然后，他突然想起那封信。艾尔莎送来的信。 ‖ 他掏出在怀里捂了许久的信封，打开来看。 ‖ ►开头是一段生硬到拘谨的问候——就像艾尔莎其人一样，明明有美丽的蜂蜜色眼睛，却总是板着脸——接下来是平淡无奇的近况报告，第三个孩子出生的经过。 ‖ 以及，“让我们再见面吧。” ‖ 短短一句话，却承担了这封信大半的意义。	开头是一段生硬到拘谨的问候——就像艾尔莎其人一样，明明有美丽的蜂蜜色眼睛，却总是板着脸——接下来是平淡无奇的近况报告，第三个孩子出生的经过。	艾尔莎	0.55	艾尔莎			
8_16	狼与收获之秋	8	16	dialogue	anaphoric	罗伦斯	罗伦斯默默看着自己的手中。然后，他突然想起那封信。艾尔莎送来的信。 ‖ 他掏出在怀里捂了许久的信封，打开来看。 ‖ 开头是一段生硬到拘谨的问候——就像艾尔莎其人一样，明明有美丽的蜂蜜色眼睛，却总是板着脸——接下来是平淡无奇的近况报告，第三个孩子出生的经过。 ‖ ►以及，“让我们再见面吧。” ‖ 短短一句话，却承担了这封信大半的意义。 ‖ 也许是因为说教时口若悬河的艾尔莎，平时实际相当不善言辞的缘故。	让我们再见面吧。	艾尔莎	0.55	艾尔莎			
8_18	狼与收获之秋	8	18	action	心理-推测	罗伦斯	开头是一段生硬到拘谨的问候——就像艾尔莎其人一样，明明有美丽的蜂蜜色眼睛，却总是板着脸——接下来是平淡无奇的近况报告，第三个孩子出生的经过。 ‖ 以及，“让我们再见面吧。” ‖ 短短一句话，却承担了这封信大半的意义。 ‖ ►也许是因为说教时口若悬河的艾尔莎，平时实际相当不善言辞的缘故。 ‖ 让我们再见面吧。 ‖ 在冬日的冷风吹朽了每一根树枝之前。	也许是因为说教时口若悬河的艾尔莎，平时实际相当不善言辞的缘故。	罗伦斯	0.40	罗伦斯	艾尔莎		
8_21	狼与收获之秋	8	21	dialogue	anaphoric	罗伦斯	也许是因为说教时口若悬河的艾尔莎，平时实际相当不善言辞的缘故。 ‖ 让我们再见面吧。 ‖ 在冬日的冷风吹朽了每一根树枝之前。 ‖ ►“唔~~……” ‖ 赫萝的呢喃声突然把罗伦斯拉回现实。 ‖ 她一个翻身，脸撞到了罗伦斯的腿上，然后醒了过来。	唔~~……	赫萝	0.55	赫萝			
8_22	狼与收获之秋	8	22	action	物理	罗伦斯	让我们再见面吧。 ‖ 在冬日的冷风吹朽了每一根树枝之前。 ‖ “唔~~……” ‖ ►赫萝的呢喃声突然把罗伦斯拉回现实。 ‖ 她一个翻身，脸撞到了罗伦斯的腿上，然后醒了过来。 ‖ “啥呀，原来是汝……”	赫萝的呢喃声突然把罗伦斯拉回现实。	赫萝	0.55	赫萝			
8_23	狼与收获之秋	8	23	action	物理	罗伦斯	在冬日的冷风吹朽了每一根树枝之前。 ‖ “唔~~……” ‖ 赫萝的呢喃声突然把罗伦斯拉回现实。 ‖ ►她一个翻身，脸撞到了罗伦斯的腿上，然后醒了过来。 ‖ “啥呀，原来是汝……” ‖ “你把我的腿当成大块烤肉了吗？”	她一个翻身，脸撞到了罗伦斯的腿上，然后醒了过来。	罗伦斯	0.55	罗伦斯			
8_24	狼与收获之秋	8	24	dialogue	anaphoric	罗伦斯	“唔~~……” ‖ 赫萝的呢喃声突然把罗伦斯拉回现实。 ‖ 她一个翻身，脸撞到了罗伦斯的腿上，然后醒了过来。 ‖ ►“啥呀，原来是汝……” ‖ “你把我的腿当成大块烤肉了吗？” ‖ 罗伦斯苦笑着，用手指背抚摸赫萝的脸颊，毯子下的尾巴随即开始左摇右摆。	啥呀，原来是汝……	罗伦斯	0.55	罗伦斯			
8_25	狼与收获之秋	8	25	dialogue	anaphoric	罗伦斯	赫萝的呢喃声突然把罗伦斯拉回现实。 ‖ 她一个翻身，脸撞到了罗伦斯的腿上，然后醒了过来。 ‖ “啥呀，原来是汝……” ‖ ►“你把我的腿当成大块烤肉了吗？” ‖ 罗伦斯苦笑着，用手指背抚摸赫萝的脸颊，毯子下的尾巴随即开始左摇右摆。 ‖ 赫萝稍稍抬起头来，罗伦斯以为她这是要起身，结果她却直接把下巴搁在罗伦斯的腿上，悉悉索索地扭动身体换了个更舒服的姿势。似乎一点也没有起身干活的意思。	你把我的腿当成大块烤肉了吗？	罗伦斯	0.55	罗伦斯			
8_26	狼与收获之秋	8	26	action	物理	罗伦斯	她一个翻身，脸撞到了罗伦斯的腿上，然后醒了过来。 ‖ “啥呀，原来是汝……” ‖ “你把我的腿当成大块烤肉了吗？” ‖ ►罗伦斯苦笑着，用手指背抚摸赫萝的脸颊，毯子下的尾巴随即开始左摇右摆。 ‖ 赫萝稍稍抬起头来，罗伦斯以为她这是要起身，结果她却直接把下巴搁在罗伦斯的腿上，悉悉索索地扭动身体换了个更舒服的姿势。似乎一点也没有起身干活的意思。 ‖ 就结果而言，现在店里的劳动力比赫萝要强许多倍，但这是她小聪明的结果。罗伦斯觉得这样娇惯她不太好。	罗伦斯苦笑着，用手指背抚摸赫萝的脸颊，毯子下的尾巴随即开始左摇右摆。	罗伦斯	0.55	罗伦斯			
8_27	狼与收获之秋	8	27	action	心理-推测	罗伦斯	“啥呀，原来是汝……” ‖ “你把我的腿当成大块烤肉了吗？” ‖ 罗伦斯苦笑着，用手指背抚摸赫萝的脸颊，毯子下的尾巴随即开始左摇右摆。 ‖ ►赫萝稍稍抬起头来，罗伦斯以为她这是要起身，结果她却直接把下巴搁在罗伦斯的腿上，悉悉索索地扭动身体换了个更舒服的姿势。似乎一点也没有起身干活的意思。 ‖ 就结果而言，现在店里的劳动力比赫萝要强许多倍，但这是她小聪明的结果。罗伦斯觉得这样娇惯她不太好。 ‖ 他叹了一口气，正想拍拍赫萝的背催她起来——的时候。	赫萝稍稍抬起头来，罗伦斯以为她这是要起身，结果她却直接把下巴搁在罗伦斯的腿上，悉悉索索地扭动身体换了个更舒服的姿势。似乎一点也没有起身干活的意思。	罗伦斯	0.40	罗伦斯	赫萝		
8_28	狼与收获之秋	8	28	action	心理-自指	罗伦斯	“你把我的腿当成大块烤肉了吗？” ‖ 罗伦斯苦笑着，用手指背抚摸赫萝的脸颊，毯子下的尾巴随即开始左摇右摆。 ‖ 赫萝稍稍抬起头来，罗伦斯以为她这是要起身，结果她却直接把下巴搁在罗伦斯的腿上，悉悉索索地扭动身体换了个更舒服的姿势。似乎一点也没有起身干活的意思。 ‖ ►就结果而言，现在店里的劳动力比赫萝要强许多倍，但这是她小聪明的结果。罗伦斯觉得这样娇惯她不太好。 ‖ 他叹了一口气，正想拍拍赫萝的背催她起来——的时候。 ‖ “信上都说了些啥呀？”	就结果而言，现在店里的劳动力比赫萝要强许多倍，但这是她小聪明的结果。罗伦斯觉得这样娇惯她不太好。	赫萝	0.55	赫萝			
8_29	狼与收获之秋	8	29	action	心理-自指	罗伦斯	罗伦斯苦笑着，用手指背抚摸赫萝的脸颊，毯子下的尾巴随即开始左摇右摆。 ‖ 赫萝稍稍抬起头来，罗伦斯以为她这是要起身，结果她却直接把下巴搁在罗伦斯的腿上，悉悉索索地扭动身体换了个更舒服的姿势。似乎一点也没有起身干活的意思。 ‖ 就结果而言，现在店里的劳动力比赫萝要强许多倍，但这是她小聪明的结果。罗伦斯觉得这样娇惯她不太好。 ‖ ►他叹了一口气，正想拍拍赫萝的背催她起来——的时候。 ‖ “信上都说了些啥呀？” ‖ 罗伦斯一下停住手。因为赫萝的声音比他想象得清醒得多，一点也感觉不到醉意。那是贤狼的声音。	他叹了一口气，正想拍拍赫萝的背催她起来——的时候。	赫萝	0.55	赫萝			
8_30	狼与收获之秋	8	30	dialogue	anaphoric	罗伦斯	赫萝稍稍抬起头来，罗伦斯以为她这是要起身，结果她却直接把下巴搁在罗伦斯的腿上，悉悉索索地扭动身体换了个更舒服的姿势。似乎一点也没有起身干活的意思。 ‖ 就结果而言，现在店里的劳动力比赫萝要强许多倍，但这是她小聪明的结果。罗伦斯觉得这样娇惯她不太好。 ‖ 他叹了一口气，正想拍拍赫萝的背催她起来——的时候。 ‖ ►“信上都说了些啥呀？” ‖ 罗伦斯一下停住手。因为赫萝的声音比他想象得清醒得多，一点也感觉不到醉意。那是贤狼的声音。 ‖ 不过，赫萝的言外之意似乎并非是“为何别的女性寄来了信”。毕竟艾尔莎的个性有多一板一眼，她自己也很清楚。	信上都说了些啥呀？	罗伦斯	0.55	罗伦斯			
8_31	狼与收获之秋	8	31	action	心理-自指	罗伦斯	就结果而言，现在店里的劳动力比赫萝要强许多倍，但这是她小聪明的结果。罗伦斯觉得这样娇惯她不太好。 ‖ 他叹了一口气，正想拍拍赫萝的背催她起来——的时候。 ‖ “信上都说了些啥呀？” ‖ ►罗伦斯一下停住手。因为赫萝的声音比他想象得清醒得多，一点也感觉不到醉意。那是贤狼的声音。 ‖ 不过，赫萝的言外之意似乎并非是“为何别的女性寄来了信”。毕竟艾尔莎的个性有多一板一眼，她自己也很清楚。 ‖ 罗伦斯将那只伸出去的手放在赫萝肩上。	罗伦斯一下停住手。因为赫萝的声音比他想象得清醒得多，一点也感觉不到醉意。那是贤狼的声音。	罗伦斯	0.55	罗伦斯			
8_32	狼与收获之秋	8	32	dialogue	anaphoric	罗伦斯	他叹了一口气，正想拍拍赫萝的背催她起来——的时候。 ‖ “信上都说了些啥呀？” ‖ 罗伦斯一下停住手。因为赫萝的声音比他想象得清醒得多，一点也感觉不到醉意。那是贤狼的声音。 ‖ ►不过，赫萝的言外之意似乎并非是“为何别的女性寄来了信”。毕竟艾尔莎的个性有多一板一眼，她自己也很清楚。 ‖ 罗伦斯将那只伸出去的手放在赫萝肩上。 ‖ “硬得可以拿去敲碎石头的问候，”	为何别的女性寄来了信	赫萝	0.70	赫萝			
8_33	狼与收获之秋	8	33	action	物理	罗伦斯	“信上都说了些啥呀？” ‖ 罗伦斯一下停住手。因为赫萝的声音比他想象得清醒得多，一点也感觉不到醉意。那是贤狼的声音。 ‖ 不过，赫萝的言外之意似乎并非是“为何别的女性寄来了信”。毕竟艾尔莎的个性有多一板一眼，她自己也很清楚。 ‖ ►罗伦斯将那只伸出去的手放在赫萝肩上。 ‖ “硬得可以拿去敲碎石头的问候，” ‖ 然后他悄悄吸了一口气。	罗伦斯将那只伸出去的手放在赫萝肩上。	罗伦斯	0.55	罗伦斯			
8_34	狼与收获之秋	8	34	dialogue	anaphoric	罗伦斯	罗伦斯一下停住手。因为赫萝的声音比他想象得清醒得多，一点也感觉不到醉意。那是贤狼的声音。 ‖ 不过，赫萝的言外之意似乎并非是“为何别的女性寄来了信”。毕竟艾尔莎的个性有多一板一眼，她自己也很清楚。 ‖ 罗伦斯将那只伸出去的手放在赫萝肩上。 ‖ ►“硬得可以拿去敲碎石头的问候，” ‖ 然后他悄悄吸了一口气。 ‖ “还有一句‘让我们再见吧’。”	硬得可以拿去敲碎石头的问候，	罗伦斯	0.55	罗伦斯			
8_35	狼与收获之秋	8	35	action	物理	罗伦斯	不过，赫萝的言外之意似乎并非是“为何别的女性寄来了信”。毕竟艾尔莎的个性有多一板一眼，她自己也很清楚。 ‖ 罗伦斯将那只伸出去的手放在赫萝肩上。 ‖ “硬得可以拿去敲碎石头的问候，” ‖ ►然后他悄悄吸了一口气。 ‖ “还有一句‘让我们再见吧’。” ‖ 在罗伦斯从前的旅行商人生活中，告别时挥手说出这句话，然后一辈子都见不到第二次，这是寻常至极的。	然后他悄悄吸了一口气。	罗伦斯	0.30	罗伦斯			
8_36	狼与收获之秋	8	36	dialogue	anaphoric	罗伦斯	罗伦斯将那只伸出去的手放在赫萝肩上。 ‖ “硬得可以拿去敲碎石头的问候，” ‖ 然后他悄悄吸了一口气。 ‖ ►“还有一句‘让我们再见吧’。” ‖ 在罗伦斯从前的旅行商人生活中，告别时挥手说出这句话，然后一辈子都见不到第二次，这是寻常至极的。 ‖ 他自己会为缪莉出门的事情难以释怀，或许也有这方面的原因。	还有一句‘让我们再见吧’。	罗伦斯	0.55	罗伦斯			
